time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-04-12T04:29:55.000Z,41.709,-65.634,10,4.2,mb,52,137.5,,0.96,us,usp000jhqm,2014-11-07T01:47:29.813Z,"229 km S of Shelburne, Canada",earthquake,,,,1,reviewed,us,us
2012-04-12T02:29:39.270Z,41.927,-65.762,18,4.5,mb,218,76.6,,,us,usp000jhq9,2015-03-24T01:28:14.676Z,"207 km S of Shelburne, Canada",earthquake,,,,97,reviewed,ott,us
2012-03-30T23:29:59.320Z,47.354,-66.094,5,3.4,mblg,10,139.3,,,us,usp000jh0u,2014-11-07T01:47:20.803Z,"44 km SW of Bathurst, Canada",earthquake,,,,,reviewed,ott,ott
2012-03-26T03:21:50.950Z,37.9063333,-77.9878333,8.65,3,mw,15,113,0.02748,0.1,se,se609674,2016-05-26T21:22:33.730Z,"13 km S of Louisa, Virginia",earthquake,0.5,0.6,,,reviewed,se,se
2012-02-24T22:47:22.370Z,47.616,-70.226,1.4,4,mblg,63,40.4,,,us,usp000jfbf,2015-03-24T02:13:54.845Z,"6 km SW of La Malbaie, Canada",earthquake,,,,,reviewed,ott,ott
2012-02-22T12:49:56.950Z,37.908,-81.556,0,3.2,mblg,15,58.5,,1.11,rusms,rusms00005174,2022-06-09T21:13:37.105Z,"6 km ESE of Twilight, West Virginia",explosion,,,,,reviewed,us,us
2012-02-21T09:58:43.650Z,36.8733333,-89.4226667,7.81,3.9,mw,65,38,,0.19,nm,nm609348,2016-04-07T19:21:56.169Z,"4 km SSE of Bertrand, Missouri",earthquake,0.18,0.46,0.042,3,reviewed,nm,nm
2012-01-30T23:39:47.250Z,37.9453333,-77.983,3.18,3.1,mw,16,82,0.01197,0.14,se,se609654,2016-05-26T21:22:24.080Z,"9 km SSE of Louisa, Virginia",earthquake,0.7,0.9,,,reviewed,se,se
2012-01-26T22:35:55.790Z,41.576,-85.49,4.7,3,mblg,19,66,,1.5,us,usp000je0q,2014-11-07T01:46:50.763Z,"5 km NE of Topeka, Indiana",earthquake,,8.7,,,reviewed,us,ott
2012-01-22T05:59:46.490Z,46.3716667,-75.125,10,3.1,ml,8,295,0.7124,0.39,ld,ld60029501,2021-05-13T21:58:28.439Z,"20 km NW of La Minerve, Canada",earthquake,1.69,31.61,0.16,22,reviewed,ld,ld
2011-12-31T20:05:01.060Z,41.1215,-80.6843333,5,4,ml,9,138,0.5495,0.23,ld,ld60029101,2022-08-06T08:43:05.710Z,"3 km NW of Youngstown, Ohio",earthquake,0.5,31.61,0.14,13,reviewed,ld,ld
2011-12-03T11:12:48.460Z,37.13,-81.932,1,3.1,mblg,28,56.5,,1.29,us,usp000jbsa,2015-01-29T02:33:11.044Z,"8 km NW of Raven, Virginia",rock burst,,,,,reviewed,us,us
2011-11-29T17:02:25.000Z,47.55,-70.25,14,3.4,mblg,25,193.1,,,us,usp000jbm2,2014-11-07T01:46:25.859Z,"13 km SSW of La Malbaie, Canada",earthquake,,,,,reviewed,ott,ott
2011-10-12T16:40:00.370Z,37.9401667,-77.983,4.01,3,mw,17,71,,0.08,se,se609267,2016-04-08T14:05:18.670Z,"9 km S of Louisa, Virginia",earthquake,0.4,0.7,0.412,6,reviewed,se,se
2011-10-03T22:36:32.390Z,31.157,-65.065,10,4.5,mb,109,66.5,,1.31,us,usp000j8w6,2014-11-07T01:46:02.825Z,"128 km SSW of Hamilton, Bermuda",earthquake,,,,44,reviewed,us,us
2011-10-03T22:18:05.660Z,31.125,-65.082,10,4.4,mb,85,76.4,,1.38,us,usp000j8w4,2014-11-07T01:46:02.803Z,"132 km SSW of Hamilton, Bermuda",earthquake,,,,31,reviewed,us,us
2011-09-18T19:19:14.040Z,45.6013333,-75.2345,5,3.84,ml,20,222,0.1991,0.22,ld,ld60026001,2022-07-23T05:39:45.106Z,"1 km E of Thurso, Canada",earthquake,0.59,31.61,0.17,10,reviewed,ld,ld
2011-09-13T22:59:23.550Z,33.5601667,-86.5536667,19.17,3,mlg,18,77,0.6426,0.45,se,se609247,2016-04-08T14:03:10.930Z,"1 km NNW of Leeds, Alabama",earthquake,3,4.2,0.473,2,reviewed,se,se
2011-09-01T09:09:37.960Z,37.9501667,-77.932,3.42,3.4,mlg,26,60,,0.28,se,se609240,2016-04-08T14:02:25.760Z,"7 km SSW of Mineral, Virginia",earthquake,0.2,0.4,0.708,4,reviewed,se,se
2011-08-31T17:36:02.670Z,39.51,-81.47,5,3.1,mblg,4,124.3,,,us,usp000j7b5,2014-11-07T01:45:45.276Z,"3 km SE of Lowell, Ohio",earthquake,,,,,reviewed,ogso,ogso
2011-08-27T06:25:41.560Z,46.778,-70.667,18,3.5,mblg,25,57,,,us,usp000j73h,2015-01-30T13:13:51.640Z,"24 km SSW of Montmagny, Canada",earthquake,,,,,reviewed,ott,ott
2011-08-25T05:07:52.290Z,37.9468333,-77.9671667,6.81,4.5,mlg,26,76,,0.51,se,se609218,2021-10-27T21:00:37.947Z,"8 km SW of Mineral, Virginia",earthquake,1.4,1.3,1.642,4,reviewed,se,se
2011-08-24T17:14:32.670Z,44.703,-74.3821667,5,3.19,ml,15,108,0.163,0.28,ld,ld60024626,2022-07-23T03:51:41.187Z,"13 km ENE of Saint Regis Falls, New York",earthquake,0.42,31.61,0.16,8,reviewed,ld,ld
2011-08-24T04:45:25.960Z,37.8251667,-77.948,0.05,3.4,mlg,10,129,,0.37,se,se609216,2021-02-18T19:34:49.644Z,"16 km NNW of Goochland, Virginia",earthquake,2.7,2.8,,,reviewed,se,se
2011-08-24T00:04:36.870Z,37.9146667,-77.9545,0,4.2,mlg,21,121,,0.31,se,se609215,2022-01-12T01:54:50.542Z,"11 km SSW of Mineral, Virginia",earthquake,1.6,2.1,,,reviewed,se,se
2011-08-23T17:51:04.250Z,37.9096667,-77.9363333,6,5.8,mw,23,80,,0.48,se,se609212,2024-04-06T05:39:34.033Z,"11 km SSW of Mineral, Virginia",earthquake,1.9,2.4,,0,reviewed,se,se
2011-07-22T23:02:40.180Z,37.135,-81.787,0,3.5,mblg,15,78.3,,0.98,rusms,rusms00005028,2022-06-09T21:13:32.635Z,"4 km N of Richlands, Virginia",explosion,,,,,reviewed,us,us
2011-06-16T07:20:40.180Z,48.266,-69.65,23,3.8,mblg,56,39.8,,,us,usp000j38p,2022-07-19T17:53:31.107Z,"11 km ENE of Sacré-Coeur, Canada",earthquake,,,,,reviewed,ott,ott
2011-06-05T15:35:21.050Z,41.03,-82.08,5,3,mblg,8,71.5,,,us,usp000j2rt,2022-07-19T17:05:47.177Z,"5 km W of Lodi, Ohio",earthquake,,,,,reviewed,ogso,ogso
2011-05-03T03:02:50.000Z,36.954,-89.121,0,3.1,mblg,31,71,,,us,usp000j0xp,2022-07-19T14:17:51.608Z,"3 km WSW of Wickliffe, Kentucky",earthquake,,,,,reviewed,exp,us
2011-04-18T15:38:03.890Z,32.461,-65.597,10,4.6,mb,74,77.7,,0.85,us,usp000j06z,2022-07-19T12:44:31.178Z,"78 km WNW of Hamilton, Bermuda",earthquake,,6.7,,46,reviewed,us,us
2011-03-29T16:04:35.590Z,46.569,-76.959,18,3.5,mblg,18,116.6,,,us,usp000hyvq,2022-07-19T10:46:39.734Z,"66 km NE of Deep River, Canada",earthquake,,,,,reviewed,ott,ott
2011-03-16T17:36:56.460Z,45.6165,-74.537,10,3.87,ml,13,241,0.9973,0.45,ld,ld60013616,2022-08-09T09:26:20.261Z,"6 km ENE of Hawkesbury, Canada",earthquake,1.68,31.61,0.21,14,reviewed,ld,ld
2011-02-23T14:21:32.420Z,42.157,-82.43,5,3,mblg,10,97.3,,,us,usp000huzf,2016-05-26T21:19:59.580Z,"18 km NE of Leamington, Canada",earthquake,,,,,reviewed,ott,ott
2011-02-18T23:15:31.970Z,30.08,-88.001,5,3.5,mblg,31,163.5,,1.23,us,usp000huqz,2022-07-19T05:19:54.638Z,"22 km SSE of Dauphin Island, Alabama",earthquake,,,,,reviewed,us,us
2010-12-30T12:55:21.960Z,40.43,-85.914,5,3.8,mwr,75,26.9,,1.06,us,usp000hsa5,2024-01-02T01:44:32.097Z,"6 km SE of Greentown, Indiana",earthquake,,,,,reviewed,us,us
2010-11-30T15:45:57.040Z,39.9546667,-71.571,19.92,3.68,ml,36,232,1.705,0.51,ld,ld2010113000,2022-07-19T01:00:32.495Z,"123 km SSE of Wainscott, New York",earthquake,3.6,5.35,0.14,,reviewed,ld,ld
2010-10-28T23:06:09.850Z,47.425,-70.476,7.9,3,mblg,15,82.9,,,us,usp000hnqn,2014-11-07T01:42:46.750Z,"2 km SE of Baie-Saint-Paul, Canada",earthquake,,,,,reviewed,ott,ott
2010-10-08T11:08:33.890Z,47.107,-70.679,27.8,3.1,mblg,21,54.5,,,us,usp000hmtv,2014-11-07T01:42:40.519Z,"16 km NW of Montmagny, Canada",earthquake,,,,,reviewed,ott,ott
2010-10-07T23:10:53.420Z,47.406,-70.327,12.7,3,mblg,16,69.1,,,us,usp000hmr4,2014-11-07T01:42:39.688Z,"13 km ESE of Baie-Saint-Paul, Canada",earthquake,,,,,reviewed,ott,ott
2010-10-02T20:17:00.050Z,37.8531667,-77.5186667,19.2,3,mlg,20,164,,0.21,se,se608220,2022-07-18T21:20:52.018Z,"10 km NNW of Ashland, Virginia",earthquake,3.6,2.8,0.599,6,reviewed,se,se
2010-09-26T03:28:11.120Z,43.3233333,-71.5896667,5,3.15,ml,13,220,0.8168,0.36,ld,ld60009101,2022-08-09T09:24:02.441Z,"2 km SW of Canterbury, New Hampshire",earthquake,1.49,31.61,0.15,5,reviewed,ld,ld
2010-08-07T14:34:22.110Z,47.014,-70.654,25.4,3.5,mblg,16,52.4,,,us,usp000hhqg,2022-07-18T18:07:25.358Z,"8 km WNW of Montmagny, Canada",earthquake,,,,,reviewed,ott,ott
2010-07-25T18:36:25.640Z,44.424,-66.846,5,3.2,mblg,22,151.9,,,us,usp000hgt9,2022-07-18T17:10:10.622Z,"35 km S of Fundy Bay, Canada",earthquake,,,,,reviewed,ott,ott
2010-07-23T17:24:22.000Z,46.5,-71.62,18,3.51,ml,0,,2.733,,ld,ld60004916,2022-08-09T09:21:33.767Z,"18 km S of Saint-Antoine-de-Tilly, Canada",earthquake,,,0.15,0,reviewed,ld,ld
2010-07-16T09:04:47.800Z,39.2606667,-77.4103333,7.03,3.6,ml,23,176,0.4666,0.4,ld,ld2010071600,2023-02-14T09:47:31.656Z,"5 km NNW of Barnesville, Maryland",earthquake,1.02,0.87,0.17,,reviewed,ld,ld
2010-06-24T23:49:08.170Z,45.871,-75.518,16.7,3.2,mblg,16,91.9,,,us,usp000hegd,2014-11-07T01:41:44.075Z,"27 km NNE of Val-des-Monts, Canada",earthquake,,,,,reviewed,ott,ott
2010-06-23T23:34:03.160Z,45.871,-75.474,22.9,3.3,mblg,12,143,,,us,usp000heer,2014-11-07T01:41:43.800Z,"28 km NNE of Val-des-Monts, Canada",earthquake,,,,,reviewed,ott,ott
2010-06-23T18:29:02.990Z,45.897,-75.465,18,3,mblg,16,134.6,,,us,usp000heea,2014-11-07T01:41:43.767Z,"31 km NNE of Val-des-Monts, Canada",earthquake,,,,,reviewed,ott,ott
2010-06-23T18:07:13.950Z,45.89,-75.51,18,3,mblg,6,145.9,,,us,usp000hee5,2014-11-07T01:41:43.758Z,"29 km NNE of Val-des-Monts, Canada",earthquake,,,,,reviewed,ott,ott
2010-06-23T17:53:34.490Z,45.878,-75.477,18,3.1,mblg,10,143.9,,,us,usp000hee1,2014-11-07T01:41:43.752Z,"29 km NNE of Val-des-Monts, Canada",earthquake,,,,,reviewed,ott,ott
2010-06-23T17:41:42.700Z,45.8835,-75.475,18.89,5.35,ml,56,82,,0.28,ld,ld2010062300,2023-04-29T03:49:46.660Z,"29 km NNE of Val-des-Monts, Canada",earthquake,0.25,0.31,0.2,,reviewed,ld,ld
2010-06-03T12:25:02.930Z,40.0863333,-76.9736667,1.5,3.05,md,14,138,0.5025,0.35,ld,ld2010060301,2022-07-16T14:44:45.458Z,"4 km ENE of Franklintown, Pennsylvania",earthquake,0.68,31.61,0.15,,reviewed,ld,ld
2010-05-30T02:34:01.980Z,36.5485,-89.716,9.2,3.1,md,39,50,0.04211,0.07,nm,nm607341,2022-07-16T14:31:37.607Z,"7 km S of Catron, Missouri",earthquake,0.2,0.6,0.144,18,reviewed,nm,nm
2010-05-16T00:34:43.270Z,49.705,-66.943,18,3.1,mblg,19,82.6,,,us,usp000hct8,2014-11-07T01:41:29.590Z,"36 km S of Saint-Alexandre, Canada",earthquake,,,,,reviewed,ott,ott
2010-05-06T14:04:54.490Z,34.187,-85.948,5,3.2,mblg,8,107.8,,1.17,us,usp000hcdk,2014-11-07T01:41:27.384Z,"11 km ENE of Whitesboro, Alabama",earthquake,,,,,reviewed,us,us
2010-05-05T22:19:18.100Z,47.576,-70.088,19.1,3.1,mblg,40,48.4,,,us,usp000hcch,2022-07-16T12:54:34.164Z,"9 km SSE of La Malbaie, Canada",earthquake,,,,,reviewed,ott,ott
2010-04-25T02:00:39.260Z,41.78,-81.08,5,3,mblg,22,86.1,,,us,usp000hbve,2023-10-15T04:51:25.369Z,"2 km WNW of Madison, Ohio",earthquake,,,,,reviewed,ogso,ott
2010-04-24T07:08:54.280Z,47.058,-71.085,18,3.3,mblg,17,151.9,,,us,usp000hbuf,2022-07-16T11:42:00.360Z,"11 km NNW of Château-Richer, Canada",earthquake,,,,,reviewed,ott,ott
2010-04-20T09:28:20.040Z,35.7251667,-84.001,2.24,3.3,mlg,28,41,,0.16,se,se608191,2022-07-16T11:24:14.559Z,"4 km SW of Maryville, Tennessee",earthquake,0.4,1.2,0.272,5,reviewed,se,se
2010-04-15T17:06:29.600Z,45.528,-72.406,18,3,mblg,13,78.4,,,us,usp000hbf1,2014-11-07T01:41:16.503Z,"7 km WNW of Valcourt, Canada",earthquake,,,,,reviewed,ott,ott
2010-04-04T09:19:14.010Z,38.599,-80.9161667,0.02,3.4,mlg,17,118,,0.38,se,se608185,2022-07-16T09:43:14.159Z,"14 km SW of Gassaway, West Virginia",earthquake,1.6,3.6,0.614,2,reviewed,se,se
