ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
47597,Sarah Catherine Hendrickson,F,19.0,160.0,44.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",nan
47762,"Deborah ""Debbie"" Henry-McCormick",F,40.0,170.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Women's Curling,nan
47925,Keri Marie Herman,F,31.0,170.0,63.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,nan
48028,"Jacqueline ""Jackie"" Hernandez",F,21.0,183.0,96.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,nan
49115,Noah Hoffman,M,24.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,nan
49115,Noah Hoffman,M,24.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,nan
49115,Noah Hoffman,M,24.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,nan
49115,Noah Hoffman,M,24.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,nan
49376,Nate Holland,M,35.0,178.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,nan
52405,"Jeffrey Glen ""Jeff"" Isaacson",M,30.0,173.0,84.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,nan
53175,Trevor Jacob,M,20.0,180.0,88.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,nan
53178,Lindsey Jacobellis,F,28.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,nan
54461,Jessika Jenson,F,22.0,165.0,54.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,nan
54653,Jessica Anne Jerome,F,26.0,165.0,54.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",nan
54938,"Timothy Matthew ""Tim"" Jitloff",M,29.0,180.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
55325,Anders Johnson,M,24.0,190.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",nan
55325,Anders Johnson,M,24.0,190.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",nan
55325,Anders Johnson,M,24.0,190.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",nan
57183,Patrick Timothy Kane,M,25.0,180.0,82.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
57892,Nolan Kasper,M,24.0,173.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,nan
58326,Hannah Angela Kearney,F,27.0,168.0,69.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
58559,Aidan Kelly,M,19.0,185.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,nan
58760,"Augustus Richard ""Gus"" Kenworthy",M,22.0,178.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,Silver
58914,Ryan James Kesler,M,29.0,188.0,92.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
58919,Amanda Kessel,F,22.0,165.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
58922,"Philip Joseph ""Phil"" Kessel, Jr.",M,26.0,183.0,92.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
61501,Hilary Atwood Knight,F,24.0,180.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
62638,Torin Christian Koos,M,33.0,188.0,85.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,nan
63232,Sage Kotsenburg,M,20.0,178.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,Gold
63783,Julia Krass,F,16.0,175.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,nan
64608,Jonathan Kuck,M,23.0,183.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",nan
64608,Jonathan Kuck,M,23.0,183.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",nan
64608,Jonathan Kuck,M,23.0,183.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),nan
66128,Maria Teresa Sullivan Lamb,F,28.0,168.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 5,000 metres",nan
66233,Jocelyne Nicole Lamoureux,F,24.0,168.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66235,Monique Edith Lamoureux (-Kolls),F,24.0,168.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66348,John Landsteiner,M,23.0,180.0,84.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,nan
68358,Emery Chance Lehman,M,17.0,183.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",nan
68358,Emery Chance Lehman,M,17.0,183.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 10,000 metres",nan
69796,"Theodore Sharp ""Ted"" Ligety",M,29.0,180.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,nan
69796,"Theodore Sharp ""Ted"" Ligety",M,29.0,180.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
69796,"Theodore Sharp ""Ted"" Ligety",M,29.0,180.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,nan
69796,"Theodore Sharp ""Ted"" Ligety",M,29.0,180.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,nan
70994,Todd Lodwick,M,37.0,180.0,67.0,United States,USA,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",nan
70994,Todd Lodwick,M,37.0,180.0,67.0,United States,USA,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",nan
70994,Todd Lodwick,M,37.0,180.0,67.0,United States,USA,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,nan
71033,Devin Logan,F,20.0,178.0,82.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,Silver
74175,Jordan Malone,M,29.0,168.0,62.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,nan
74175,Jordan Malone,M,29.0,168.0,62.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
74318,Julia Marie Mancuso (-Fish),F,29.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,nan
74318,Julia Marie Mancuso (-Fish),F,29.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,nan
74318,Julia Marie Mancuso (-Fish),F,29.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
74318,Julia Marie Mancuso (-Fish),F,29.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
74616,Joey Mantia,M,27.0,173.0,78.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",nan
74616,Joey Mantia,M,27.0,173.0,78.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",nan
74616,Joey Mantia,M,27.0,173.0,78.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),nan
75618,Paul Joseph Martin,M,32.0,185.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
76010,"Gisle Marie ""Gigi"" Marvin",F,26.0,173.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
77076,"Christopher ""Chris"" Mazdzer",M,25.0,185.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,nan
77076,"Christopher ""Chris"" Mazdzer",M,25.0,185.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,nan
77449,Ryan McDonagh,M,24.0,185.0,97.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
77650,Megan Jean McJames,F,26.0,168.0,57.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
77650,Megan Jean McJames,F,26.0,168.0,57.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,nan
77943,Heather McPhie,F,29.0,157.0,56.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Moguls,nan
78125,Patrick Meek,M,28.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",nan
78125,Patrick Meek,M,28.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 10,000 metres",nan
79875,Samuel Bode Miller,M,36.0,188.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,nan
79875,Samuel Bode Miller,M,36.0,188.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
79875,Samuel Bode Miller,M,36.0,188.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,nan
79875,Samuel Bode Miller,M,36.0,188.0,91.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,nan
79935,Ryan Dean Miller,M,33.0,188.0,76.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
85559,"Andrew Kelley ""Andy"" Newell",M,30.0,178.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,nan
85559,"Andrew Kelley ""Andy"" Newell",M,30.0,178.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,nan
85788,Christian Elza Niccum,M,36.0,188.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,nan
86879,Leif Nordgren,M,24.0,188.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,nan
86879,Leif Nordgren,M,24.0,188.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,nan
86879,Leif Nordgren,M,24.0,188.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,nan
86879,Leif Nordgren,M,24.0,188.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,nan
87549,"Steven ""Steve"" Nyman",M,31.0,193.0,100.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,nan
89515,Richard Brooks Orpik,M,33.0,188.0,99.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
89734,"Thomas Leif ""T. J."" Oshie",M,27.0,180.0,90.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
90145,Eliza Shirley Outtrim,F,28.0,163.0,58.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Moguls,nan
90440,"Maximillian K. ""Max"" Pacioretty",M,25.0,188.0,98.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
91427,"Zachary Justin ""Zach"" Parise",M,29.0,170.0,89.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
92271,"Joseph James ""Joe"" Pavelski",M,29.0,180.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
94575,Michelle Picard,F,20.0,163.0,68.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
94846,Noelle Pikus-Pace,F,31.0,178.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Women's Skeleton,Silver
97372,Josephine Pucci,F,23.0,173.0,68.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
97891,Jonathan Douglas Quick,M,28.0,185.0,102.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
98821,Kikkan Lewis Randall (-Ellis),F,31.0,165.0,60.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,nan
98821,Kikkan Lewis Randall (-Ellis),F,31.0,165.0,60.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
98821,Kikkan Lewis Randall (-Ellis),F,31.0,165.0,60.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,nan
98821,Kikkan Lewis Randall (-Ellis),F,31.0,165.0,60.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,nan
99846,Justin Reiter,M,33.0,180.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,nan
99846,Justin Reiter,M,33.0,180.0,75.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,nan
100533,Heather Lynn Richardson (-Bergsma),F,24.0,178.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's 500 metres,nan
100533,Heather Lynn Richardson (-Bergsma),F,24.0,178.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,000 metres",nan
100533,Heather Lynn Richardson (-Bergsma),F,24.0,178.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",nan
100533,Heather Lynn Richardson (-Bergsma),F,24.0,178.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),nan
100919,Anna Ringsred,F,29.0,163.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",nan
102432,Jilleanne Rookard,F,31.0,160.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",nan
102432,Jilleanne Rookard,F,31.0,160.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",nan
102432,Jilleanne Rookard,F,31.0,160.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),nan
102698,Laurenne Ross,F,25.0,173.0,68.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,nan
102698,Laurenne Ross,F,25.0,173.0,68.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,nan
102698,Laurenne Ross,F,25.0,173.0,68.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,nan
105774,Ida Sargent,F,26.0,163.0,55.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,nan
105774,Ida Sargent,F,26.0,163.0,55.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,nan
106644,Molly Patricia Schaus,F,25.0,175.0,71.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
106968,Anne Kathryn Schleper,F,24.0,178.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
107666,Jessica Schultz,F,29.0,163.0,60.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Women's Curling,nan
107997,Emily Scott,F,24.0,160.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,nan
107997,Emily Scott,F,24.0,160.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",nan
107997,Emily Scott,F,24.0,160.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",nan
109352,Kevin Michael Shattenkirk,M,25.0,180.0,94.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
109730,Mikaela Pauline Shiffrin,F,18.0,170.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
109730,Mikaela Pauline Shiffrin,F,18.0,170.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
109956,Simon Shnapir,M,26.0,193.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze
109990,Karly Piper Shorr,F,19.0,173.0,66.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,nan
110091,John Shuster,M,31.0,183.0,95.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,nan
110356,Brita Jean Sigourney,F,24.0,168.0,56.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,nan
112303,Jessica Lynn Smith (-Kooreman),F,30.0,152.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,nan
112303,Jessica Lynn Smith (-Kooreman),F,30.0,152.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",nan
112303,Jessica Lynn Smith (-Kooreman),F,30.0,152.0,52.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",nan
112335,Leanne Smith,F,26.0,163.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,nan
112335,Leanne Smith,F,26.0,163.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,nan
114133,Kelli Allison Stack,F,26.0,165.0,62.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114477,Ryan Stassel,M,21.0,180.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Slopestyle,nan
114486,Paul Stastny,M,28.0,183.0,93.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
114577,Lee Ethel Stecklein,F,19.0,183.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114942,Derek Kenneth Stepan,M,23.0,183.0,89.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,nan
114976,"Elizabeth ""Liz"" Stephen",F,27.0,157.0,48.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,nan
114976,"Elizabeth ""Liz"" Stephen",F,27.0,157.0,48.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,nan
114976,"Elizabeth ""Liz"" Stephen",F,27.0,157.0,48.0,United States,USA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,nan
115217,Resi Frances Stiegler,F,28.0,173.0,61.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,nan
115217,Resi Frances Stiegler,F,28.0,173.0,61.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,nan
115953,Sara Studebaker (-Hall),F,29.0,168.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,nan
115953,Sara Studebaker (-Hall),F,29.0,168.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,nan
115953,Sara Studebaker (-Hall),F,29.0,168.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 15 kilometres,nan
115953,Sara Studebaker (-Hall),F,29.0,168.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,nan
116371,Marco Timothy Sullivan,M,33.0,180.0,93.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,nan
