time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2002-02-11T11:41:37.000Z,46.06,-73.46,10,3.8,mblg,17,,,,us,usp000ay81,2014-11-07T01:14:54.132Z,"2 km WNW of Notre-Dame-des-Prairies, Canada",earthquake,,,,,reviewed,ott,ott
2002-02-17T07:00:43.900Z,35.699,-84.543,5.4,2.5,md,,73,0.28778,0.5,se,se61992,2022-06-28T16:37:03.257Z,"12 km W of Philadelphia, Tennessee",earthquake,,0.7,,,reviewed,se,se
2002-02-24T21:38:33.000Z,45.29,-75.17,18,3.1,mblg,8,,,,us,usp000az47,2014-11-07T01:14:57.813Z,"7 km WSW of Casselman, Canada",earthquake,,,,,reviewed,ott,ott
2002-03-12T07:13:25.790Z,41.62,-69.33,1,3,mblg,10,,,,us,usp000b05r,2014-11-07T01:15:07.819Z,"52 km E of Chatham, Massachusetts",earthquake,,,,,reviewed,wes,wes
2002-04-20T10:50:47.450Z,44.5123333,-73.6973333,4.83,5.3,mlg,11,91,0.3375,0.18,ld,ld2002042000,2023-07-16T23:48:57.093Z,"8 km NNW of Au Sable Forks, New York",earthquake,0.5,1.73,,,reviewed,ld,ld
2002-04-20T11:04:42.420Z,44.4898333,-73.6898333,5,3.7,mlg,8,88,0.3575,0.26,ld,ld2002042001,2022-07-12T22:41:23.409Z,"5 km NNW of Au Sable Forks, New York",earthquake,0.6,31.61,,,reviewed,ld,ld
2002-04-20T11:45:28.650Z,44.5036667,-73.7033333,5.04,2.6,mlg,7,102,0.347,0.23,ld,ld2002042003,2021-05-13T21:56:32.429Z,"7 km NNW of Au Sable Forks, New York",earthquake,0.5,31.61,,,reviewed,ld,ld
2002-04-28T00:07:20.900Z,41.85,-81.37,5,2.7,mblg,9,,,,us,usp000b39x,2014-11-07T01:15:29.124Z,"Ohio",earthquake,,,,,reviewed,ogso,ogso
2002-05-06T22:26:51.500Z,38.949,-81.889,5,2.8,md,,169,1.53784,0.7,se,se62010,2022-06-28T16:38:27.971Z,"3 km SE of Racine, Ohio",earthquake,,14.9,,,reviewed,se,se
2002-05-15T06:34:50.600Z,35.542,-84.078,15.3,2.6,md,,102,0.2698,0.5,se,se62012,2022-06-28T16:38:41.349Z,"15 km SSE of Greenback, Tennessee",earthquake,,0.5,,,reviewed,se,se
2002-05-24T23:46:00.400Z,44.504,-73.675,10,3.1,ml,17,,,,us,usp000b4x4,2014-11-07T01:15:39.925Z,"6 km N of Au Sable Forks, New York",earthquake,,,,,reviewed,pal,pal
2002-05-28T09:15:38.000Z,45.63,-76.62,18,3.4,mblg,12,,,,us,usp000b53y,2014-11-07T01:15:40.839Z,"11 km WNW of Shawville, Canada",earthquake,,,,,reviewed,ott,ott
2002-06-01T11:35:29.000Z,45.59,-73.86,18,3.2,mblg,8,,,,us,usp000b5bk,2014-11-07T01:15:43.968Z,"3 km SW of Boisbriand, Canada",earthquake,,,,,reviewed,ott,ott
2002-06-07T10:16:04.000Z,42.16,-71.56,5,2.5,mblg,6,,,,us,usp000b5q2,2014-11-07T01:15:47.011Z,"3 km NNW of Hopedale, Massachusetts",earthquake,,,,,reviewed,wes,wes
2002-06-09T10:52:09.500Z,35.731,-84.13,5.5,2.5,md,,98,0.29678,0.4,se,se62018,2022-06-28T16:39:03.000Z,"3 km S of Friendsville, Tennessee",earthquake,,1.3,,,reviewed,se,se
2002-06-25T13:40:28.100Z,44.499,-73.703,9,3,md,10,,,,us,usp000b6wq,2014-11-07T01:15:53.254Z,"6 km NNW of Au Sable Forks, New York",earthquake,,,,,reviewed,pal,pal
2002-07-07T02:40:51.100Z,33.043,-80.134,10.8,2.9,md,,117,0.07195,0,se,se62019,2022-06-28T16:39:09.084Z,"1 km NW of Sangaree, South Carolina",earthquake,,0.9,,,reviewed,co,co
2002-07-16T02:08:39.500Z,32.938,-80.138,6.7,2.8,md,,134,0.03597,0,se,se62021,2022-06-28T16:39:16.245Z,"5 km SSW of Ladson, South Carolina",earthquake,,0.5,,,reviewed,co,co
2002-07-26T21:07:03.000Z,33.06,-80.195,10,3,md,,128,0.09893,0.1,se,se62024,2022-06-28T16:39:21.255Z,"4 km NNW of Summerville, South Carolina",earthquake,,0.5,,,reviewed,co,co
2002-08-16T13:40:12.400Z,35.664,-84.849,4.4,2.5,md,,102,0.50362,0.5,se,se62026,2022-06-28T16:39:32.362Z,"3 km SSE of Spring City, Tennessee",earthquake,,1.1,,,reviewed,se,se
2002-09-28T23:47:27.000Z,42.87,-71.73,5,2.8,mblg,13,,,,us,usp000bdcf,2014-11-07T01:16:35.559Z,"2 km N of Wilton, New Hampshire",earthquake,,,,,reviewed,wes,ott
2002-10-14T03:23:11.500Z,35.536,-84.852,3,2.6,md,,88,0.74644,0.6,se,se62037,2022-06-28T16:39:56.681Z,"6 km WNW of Decatur, Tennessee",earthquake,,0.9,,,reviewed,se,se
2002-11-07T16:55:06.000Z,44.05,-77.43,18,3,mblg,8,,,,us,usp000bgzp,2014-11-07T01:17:04.081Z,"13 km SSW of Belleville, Canada",earthquake,,,,,reviewed,ott,ott
2002-11-08T13:29:03.190Z,32.422,-79.95,3.9,3.5,mblg,12,,,,us,usp000bh2r,2014-11-07T01:17:04.383Z,"24 km SSE of Kiawah Island, South Carolina",earthquake,,,,,reviewed,csc,us
2002-11-11T23:39:29.720Z,32.404,-79.936,2.4,4,mb,66,,,,us,usp000bhft,2022-07-13T01:56:06.454Z,"26 km SSE of Kiawah Island, South Carolina",earthquake,,,,7,reviewed,csc,us
2002-11-22T13:49:50.200Z,36.512,-83.013,0,2.5,md,,167,0.6565,0.7,se,se62041,2022-06-28T16:40:11.709Z,"11 km N of Rogersville, Tennessee",earthquake,,1,,,reviewed,se,se
2002-11-29T06:42:04.400Z,33.049,-80.177,9.1,2.5,md,,115,0.08993,0,se,se62043,2022-06-28T16:40:17.948Z,"3 km N of Summerville, South Carolina",earthquake,,0.7,,,reviewed,co,co
2002-12-08T01:17:03.000Z,35.289,-84.712,18,2.5,md,,99,0.52161,0.4,se,se62044,2022-06-28T16:40:19.257Z,"3 km ESE of Calhoun, Tennessee",earthquake,,0.9,,,reviewed,se,se
2002-12-16T05:32:30.800Z,33.049,-80.184,8.5,2.8,md,,161,0.05396,0.1,se,se62046,2022-06-28T16:40:25.829Z,"3 km NNW of Summerville, South Carolina",earthquake,,0.8,,,reviewed,co,co
2003-02-28T07:02:36.500Z,32.932,-80.159,4.3,2.6,md,,,,,se,se605333,2016-04-11T14:27:22.670Z,"7 km S of Centerville, South Carolina",earthquake,0.3,0.6,,,reviewed,se,se
2003-03-02T17:18:26.500Z,32.931,-80.165,6.5,2.9,md,,,,,se,se605334,2016-04-11T14:27:28.750Z,"7 km S of Centerville, South Carolina",earthquake,0.3,0.5,,,reviewed,se,se
2003-03-18T06:04:24.210Z,33.689,-82.888,5,3.5,mblg,9,80.7,,0.96,us,usp000bsy4,2022-07-13T01:54:18.785Z,"11 km S of Rayle, Georgia",earthquake,,,,,reviewed,us,us
2003-04-08T15:06:14.400Z,44.615,-74.34,10,3.7,mblg,23,69.1,,,us,usp000buqg,2022-07-12T22:34:27.082Z,"17 km ESE of Saint Regis Falls, New York",earthquake,,,,,reviewed,pal,ott
2003-05-05T10:53:49.900Z,33.055,-80.19,11.4,3.1,md,,,,,se,se605352,2016-04-11T14:29:21.390Z,"4 km NNW of Summerville, South Carolina",earthquake,0.3,0.7,,,reviewed,se,se
2003-05-05T16:32:34.390Z,37.6256667,-77.9551667,12.5,3.6,mw,9,164,,0.43,se,se605353,2022-07-13T01:43:50.344Z,"Virginia",earthquake,6.4,8.4,1.019,1,reviewed,se,se
2003-06-12T23:33:17.200Z,32.982,-80.227,10.4,2.6,md,,,,,se,se605356,2016-04-11T14:29:45.880Z,"5 km WSW of Centerville, South Carolina",earthquake,0.3,0.5,,,reviewed,se,se
2003-06-30T19:21:17.200Z,41.8,-81.2,4.6,3.6,mblg,19,80.5,,,us,usp000c1bd,2022-07-13T01:30:00.460Z,"6 km NW of Perry, Ohio",earthquake,,,,,reviewed,ogso,ott
2003-07-13T20:15:16.960Z,32.335,-82.144,5,3.6,mblg,9,216.4,,0.56,us,usp000c2e5,2022-07-13T01:28:10.174Z,"6 km N of Cobbtown, Georgia",earthquake,,,,,reviewed,us,us
2003-07-17T00:44:10.000Z,41.86,-80.76,2.5,2.5,mblg,11,99,,,us,usp000c2ph,2014-11-07T01:19:13.832Z,"1 km SE of Edgewood, Ohio",earthquake,,,,,reviewed,ogso,ogso
2003-07-19T14:22:21.300Z,32.924,-80.137,5.7,2.5,md,,,,,se,se605364,2016-04-11T14:30:35.450Z,"7 km SSW of Ladson, South Carolina",earthquake,0.7,0.7,,,reviewed,se,se
2003-07-22T11:41:12.760Z,42.6131667,-69.7308333,10.36,2.98,md,7,242,3.386,0.72,ld,ld2003072200,2021-05-13T21:56:35.551Z,"72 km NNE of Provincetown, Massachusetts",earthquake,6.45,9.33,,,reviewed,ld,ld
2003-08-20T01:58:19.110Z,46.0076667,-74.9656667,8.31,2.7,md,10,326,1.012,0.54,ld,ld2003082000,2021-05-13T21:56:36.076Z,"9 km E of Notre-Dame-du-Mont-Carmel, Canada",earthquake,6.52,1.83,,,reviewed,ld,ld
2003-08-26T18:24:18.370Z,40.6063333,-75.1055,2.91,3.1,md,15,150,0.4176,0.26,ld,ld2003082600,2022-08-10T22:26:51.215Z,"4 km NNW of Milford, New Jersey",earthquake,0.98,1.12,,,reviewed,ld,ld
2003-10-14T10:45:38.600Z,32.946,-80.177,7.2,2.5,md,,,,,se,se605373,2016-04-11T14:31:31.110Z,"5 km S of Centerville, South Carolina",earthquake,0.3,0.6,,,reviewed,se,se
2003-10-17T01:49:40.820Z,37.1388333,-81.3498333,8.24,2.5,md,9,347,,0.3,se,se605374,2016-04-11T14:31:37.200Z,"5 km E of Gratton, Virginia",earthquake,99,99,0.03,1,reviewed,se,se
2003-11-06T12:22:49.200Z,37.783,-77.634,3.9,2.6,md,,,,,se,se605380,2016-04-11T14:32:14.080Z,"9 km NNW of Wyndham, Virginia",earthquake,9.5,6.3,,,reviewed,se,se
2003-12-09T20:59:18.700Z,37.774,-78.1,10,4.5,mlg,,,,,se,se605386,2022-07-12T22:21:49.818Z,"5 km ENE of Columbia, Virginia",earthquake,8.8,6.3,,,reviewed,se,se
2003-12-22T23:50:26.000Z,32.924,-80.157,5.6,3,md,,,,,se,se605391,2016-04-11T14:33:21.680Z,"8 km S of Centerville, South Carolina",earthquake,0.3,0.6,,,reviewed,se,se
2004-01-30T12:10:04.140Z,40.67,-84.65,5,2.5,mblg,10,239.1,,,us,usp000ck0y,2014-11-07T01:21:10.603Z,"2 km S of Rockford, Ohio",earthquake,,,,,reviewed,ogso,ogso
2004-03-13T17:07:57.530Z,36.4803333,-84.0335,8.86,2.7,md,16,132,0.3458,0.15,se,se605599,2016-04-11T13:42:24.560Z,"7 km N of Fincastle, Tennessee",earthquake,3.2,5.1,0.098,2,reviewed,se,se
2004-03-17T12:38:15.000Z,45.05,-75.66,18,2.5,mblg,6,319,,,us,usp000cq5r,2014-11-07T01:21:43.803Z,"12 km SSW of Osgoode, Canada",earthquake,,,,,reviewed,ott,ott
2004-03-17T22:01:58.150Z,44.8958333,-74.9115,8,2.7,md,15,86,0.2785,0.56,ld,ld2004031700,2021-05-13T21:56:39.702Z,"3 km SSW of Massena, New York",earthquake,0.89,31.61,,,reviewed,ld,ld
2004-03-21T18:11:34.200Z,35.502,-82.053,9.2,2.7,md,,,,,se,se605607,2016-04-11T13:43:13.780Z,"16 km ENE of Lake Lure, North Carolina",earthquake,0.5,0.9,,,reviewed,se,se
2004-05-01T04:16:28.300Z,32.995,-80.003,10.7,2.7,md,,,,,se,se605622,2016-04-11T13:44:45.800Z,"3 km ENE of Goose Creek, South Carolina",earthquake,0.6,0.5,,,reviewed,se,se
2004-06-16T06:31:27.370Z,42.7575,-79.0781667,6.1,2.93,md,27,164,0.457,0.22,ld,ld2004061600,2016-05-27T19:18:19.590Z,"11 km NNW of Angola on the Lake, New York",earthquake,0.38,1.2,,,reviewed,ld,ld
2004-06-30T04:03:14.580Z,41.78,-81.08,5,3.3,mblg,26,87.8,,,us,usp000cz7a,2022-07-13T01:12:01.649Z,"2 km WNW of Madison, Ohio",earthquake,,,,,reviewed,ogso,ogso
2004-07-20T09:13:14.400Z,32.972,-80.248,10.3,3.1,md,,,,,se,se605638,2022-07-13T01:04:05.286Z,"7 km WSW of Centerville, South Carolina",earthquake,0.4,0.4,,,reviewed,se,se
2004-08-04T23:55:26.670Z,43.6955,-78.254,4.76,3,md,34,41,0.2504,0.6,ld,ld2004080400,2021-05-13T21:56:41.261Z,"30 km SSW of Cobourg, Canada",earthquake,0.57,1.36,,,reviewed,ld,ld
2004-08-18T03:43:42.400Z,33.023,-80.171,7.7,2.5,md,,,,,se,se605640,2016-04-11T13:46:37.620Z,"0 km NE of Summerville, South Carolina",earthquake,0.3,0.8,,,reviewed,se,se
2004-09-04T02:05:32.040Z,44.8988333,-74.893,3.6,2.94,md,14,70,0.1019,0.2,ld,ld2004090400,2021-05-13T21:56:42.299Z,"3 km S of Massena, New York",earthquake,0.38,0.93,,,reviewed,ld,ld
2004-09-17T15:21:43.620Z,36.9328333,-84.004,1.29,3.7,mlg,23,96,,0.2,se,se605646,2022-07-13T00:59:57.796Z,"8 km ESE of Corbin, Kentucky",earthquake,2.2,6.7,0.579,2,reviewed,se,se
2004-11-17T05:09:15.430Z,36.2488333,-83.5266667,9.61,2.5,md,17,167,0.0881,0.11,se,se605658,2016-04-11T13:48:29.870Z,"3 km SSW of Rutledge, Tennessee",earthquake,3.4,4.2,0.165,2,reviewed,se,se
2004-11-25T22:58:45.900Z,33.053,-80.19,12.9,2.7,md,,,,,se,se605659,2016-04-11T13:48:36.210Z,"4 km NNW of Summerville, South Carolina",earthquake,0.5,1.2,,,reviewed,se,se
2004-11-30T23:59:34.170Z,36.9361667,-83.8931667,10,2.9,md,18,152,0.5723,0.03,se,se605660,2016-04-11T13:48:42.330Z,"7 km N of Barbourville, Kentucky",earthquake,1.5,33.3,0.227,3,reviewed,se,se
2004-12-03T01:27:14.000Z,37.878,-77.963,10,2.5,md,,,,,se,se605661,2016-04-11T13:48:48.670Z,"15 km SSW of Mineral, Virginia",earthquake,13.7,11,,,reviewed,se,se
2004-12-23T06:54:20.660Z,35.4293333,-84.2041667,7.68,3,md,10,121,0.2294,0.04,se,se605665,2022-07-13T00:52:59.413Z,"11 km NE of Tellico Plains, Tennessee",earthquake,1.6,5.3,0.102,3,reviewed,se,se
2005-01-13T12:00:58.000Z,45.69,-74.83,18,2.7,mblg,6,310.8,,,us,usp000dd8b,2014-11-07T01:24:38.399Z,"13 km NW of L'Orignal, Canada",earthquake,,,,,reviewed,ott,ott
2005-01-18T05:48:34.100Z,33.606,-82.163,8.8,2.5,md,,,,,se,se605914,2016-04-11T13:10:53.490Z,"7 km S of Clarks Hill, South Carolina",earthquake,0.8,4.9,,,reviewed,se,se
2005-02-08T11:42:53.090Z,37.2221667,-81.9258333,9.38,2.7,md,13,134,1.202,0.32,se,se605917,2016-04-11T13:11:11.740Z,"15 km E of Vansant, Virginia",earthquake,5.9,15.8,0.048,3,reviewed,se,se
2005-02-14T21:16:04.770Z,37.172,-81.846,0,3,mblg,14,82.9,,0.82,rusms,rusms00003917,2022-06-09T21:12:40.422Z,"9 km N of Raven, Virginia",explosion,,,,,reviewed,us,us
2005-02-15T02:36:54.980Z,37.1913333,-81.9155,11.18,2.8,md,8,138,1.194,0.22,se,se605918,2022-06-09T21:12:40.429Z,"12 km NNW of Raven, Virginia",earthquake,4.5,11.8,0.036,1,reviewed,se,se
2005-02-18T14:21:55.900Z,34.118,-81.112,0.7,2.9,md,10,131.9,,,us,usp000dgf2,2014-11-07T01:25:01.060Z,"7 km ENE of Irmo, South Carolina",earthquake,,,,,reviewed,csc,csc
2005-03-03T02:22:01.900Z,45.054,-74.185,11.37,2.64,md,9,212,,0.23,ld,ld2005030300,2021-05-13T21:56:44.384Z,"3 km SSW of Huntingdon, Canada",earthquake,0.71,1.15,,,reviewed,ld,ld
2005-03-18T01:02:16.260Z,35.7225,-84.1636667,9.12,2.7,mlg,14,129,0.05548,0.06,se,se605921,2016-04-11T13:11:36.560Z,"4 km SSW of Friendsville, Tennessee",earthquake,1.9,1.4,0.495,4,reviewed,se,se
2005-03-28T16:39:38.500Z,43.319,-79.2841667,7.11,2.78,md,16,58,0.1373,0.1,ld,ld2005032800,2016-05-27T19:18:38.890Z,"16 km NW of Virgil, Canada",earthquake,0.15,1.84,,,reviewed,ld,ld
2005-03-31T15:13:08.000Z,46.28,-75.64,18,3.4,mblg,5,300.5,,,us,usp000dktm,2014-11-07T01:25:22.922Z,"27 km ESE of Maniwaki, Canada",earthquake,,,,,reviewed,ott,ott
2005-04-05T20:37:42.570Z,36.1465,-83.6933333,10,2.9,md,14,132,0.152,0.09,se,se605925,2016-04-11T13:12:01.600Z,"1 km SE of Blaine, Tennessee",earthquake,2.8,5.2,0.094,4,reviewed,se,se
2005-04-08T04:32:38.000Z,46.26,-73.45,18,3.4,mblg,13,160.3,,,us,usp000dmk5,2014-11-07T01:25:31.077Z,"6 km SW of Saint-Gabriel, Canada",earthquake,,,,,reviewed,ott,ott
2005-04-14T15:38:15.740Z,35.4675,-84.091,15.52,2.8,md,15,121,0.2234,0.03,se,se605926,2016-04-11T13:12:07.930Z,"19 km SE of Vonore, Tennessee",earthquake,0.8,2,0.075,3,reviewed,se,se
2005-05-31T13:49:05.280Z,44.945,-74.0786667,10,2.5,md,13,54,,0.17,ld,ld2005053100,2022-07-12T22:07:02.433Z,"2 km N of Chateaugay, New York",earthquake,0.24,31.61,,,reviewed,ld,ld
2005-06-07T21:42:47.150Z,37.083,-83.363,0,2.8,mblg,8,136.4,,0.65,rusms,rusms00003960,2022-06-09T21:12:42.814Z,"8 km S of Hyden, Kentucky",explosion,,,,,reviewed,us,us
2005-06-23T18:16:23.710Z,46.0166667,-74.9923333,10.71,2.53,md,9,308,,0.3,ld,ld2005062300,2016-05-27T19:18:53.060Z,"6 km E of Notre-Dame-du-Mont-Carmel, Canada",earthquake,1.49,0.86,,,reviewed,ld,ld
2005-06-23T18:32:08.970Z,46.0756667,-75.0901667,10,2.74,md,7,328,,0.6,ld,ld2005062301,2016-05-27T19:18:54.370Z,"6 km N of Notre-Dame-du-Mont-Carmel, Canada",earthquake,4.8,31.61,,,reviewed,ld,ld
2005-07-04T11:47:14.340Z,46.2435,-76.886,13.43,3.25,md,6,290,1.889,0.1,ld,ld2005070400,2016-05-27T19:18:58.020Z,"45 km NNW of Fort-Coulonge, Canada",earthquake,4.08,4.97,,,reviewed,ld,ld
2005-07-27T11:24:33.210Z,45.3483333,-73.345,10.68,2.53,md,9,245,,0.23,ld,ld2005072700,2016-05-27T19:19:00.460Z,"7 km NW of Saint-Jean-sur-Richelieu, Canada",earthquake,0.98,1.79,,,reviewed,ld,ld
2005-08-25T03:09:41.820Z,35.8795,-82.7951667,7.87,3.7,md,25,87,,0.13,se,se605947,2022-07-13T00:33:00.121Z,"3 km ESE of Hot Springs, North Carolina",earthquake,1.8,4.7,0.419,2,reviewed,se,se
2005-08-25T12:56:31.500Z,35.876,-82.81,8.1,2.5,md,,,,,se,se605948,2016-04-11T13:14:25.510Z,"2 km SE of Hot Springs, North Carolina",earthquake,0.7,1.8,,,reviewed,se,se
2005-09-05T20:02:35.810Z,38.192,-83.9298333,12.64,2.5,md,18,83,,0.14,se,se605950,2016-04-11T13:14:37.690Z,"1 km S of Sharpsburg, Kentucky",earthquake,2,1.9,0.037,1,reviewed,se,se
2005-09-06T02:58:46.750Z,45.5918333,-75.4375,0.52,2.5,md,5,293,,0.3,ld,ld2005090600,2016-05-27T19:19:03.020Z,"1 km WNW of Buckingham, Canada",earthquake,1.88,1.97,,,reviewed,ld,ld
2005-09-06T14:10:52.460Z,46.2906667,-75.298,10.38,3.1,md,14,108,,0.3,ld,ld2005090601,2021-05-13T21:56:50.636Z,"28 km W of La Minerve, Canada",earthquake,0.58,0.85,,,reviewed,ld,ld
2005-10-12T06:27:30.090Z,35.5093333,-84.5443333,8.12,3.3,mlg,20,63,,0.12,se,se605955,2022-07-13T00:31:27.884Z,"0 km S of Niota, Tennessee",earthquake,0.6,0.8,0.514,2,reviewed,se,se
2005-10-20T21:16:28.750Z,44.677,-80.482,11,4.2,mblg,118,18.4,,,us,usp000e2bp,2022-07-12T22:05:04.903Z,"12 km NE of Meaford, Canada",earthquake,,,,,reviewed,ott,ott
2005-10-29T23:46:20.700Z,33.034,-83.156,17.1,2.5,md,,,,,se,se605960,2016-04-11T13:15:40.270Z,"7 km ESE of Hardwick, Georgia",earthquake,1.7,1.1,,,reviewed,se,se
2005-10-31T23:59:29.950Z,43.2806667,-77.3161667,2.8,2.59,md,23,153,,0.47,ld,ld2005103100,2022-07-12T22:03:16.182Z,"7 km NNW of Ontario, New York",earthquake,0.84,1.6,,,reviewed,ld,ld
2005-11-17T17:39:28.000Z,41.92,-70.66,5,2.5,mblg,8,283.8,,,us,usp000e4ct,2014-11-07T01:27:40.228Z,"4 km S of Plymouth, Massachusetts",earthquake,,,,,reviewed,wes,wes
2005-11-19T20:02:20.000Z,33,-80.2,5,2.6,mblg,14,257.4,,,us,usp000e4h1,2014-11-07T01:27:41.286Z,"2 km W of Centerville, South Carolina",earthquake,,,,,reviewed,macr,us
2005-12-07T19:29:47.380Z,35.9156667,-82.3643333,11.63,2.8,md,8,206,0.9892,0.26,se,se605970,2016-04-11T13:16:42.640Z,"5 km W of Burnsville, North Carolina",earthquake,7.7,19.7,0.156,3,reviewed,se,se
2006-01-06T03:02:03.270Z,41.77,-81.45,5,2.6,mblg,26,71.5,,,us,usp000e7pf,2014-11-07T01:28:04.167Z,"10 km NW of Mentor-on-the-Lake, Ohio",earthquake,,,,,reviewed,ogso,ogso
2006-01-09T15:35:40.590Z,45.0255,-73.8815,12.69,3.72,md,13,78,,0.24,ld,ld2006010900,2022-07-12T22:01:18.606Z,"2 km ESE of Franklin, Canada",earthquake,0.45,1.17,,,reviewed,ld,ld
2006-02-07T04:07:22.640Z,46.2231667,-75.2556667,6.69,2.78,md,10,265,,0.15,ld,ld2006020700,2016-05-27T19:19:35.800Z,"25 km W of La Minerve, Canada",earthquake,0.81,1.09,,,reviewed,ld,ld
2006-02-10T13:30:42.000Z,41.75,-81.41,5,2.6,mblg,35,79.4,,,us,usp000e9w2,2016-05-27T19:19:37.110Z,"6 km NW of Mentor-on-the-Lake, Ohio",earthquake,,,,,reviewed,ogso,ogso
2006-02-25T01:39:22.790Z,45.6275,-75.2003333,10.56,3.96,md,16,164,,0.24,ld,ld2006022500,2022-08-09T09:18:30.939Z,"4 km NE of Thurso, Canada",earthquake,0.46,0.88,,,reviewed,ld,ld
2006-02-26T04:09:22.490Z,45.5268333,-74.7168333,13.54,3.19,md,11,163,,0.27,ld,ld2006022600,2021-05-13T21:56:54.812Z,"10 km S of L'Orignal, Canada",earthquake,0.7,1.04,,,reviewed,ld,ld
2006-03-06T10:28:01.950Z,35.913,-82.3361667,3.6,2.8,md,20,191,1.011,0.17,se,se606192,2016-04-08T19:01:33.130Z,"3 km W of Burnsville, North Carolina",earthquake,3.7,5.8,0.172,4,reviewed,se,se
2006-03-11T12:27:15.600Z,41.78,-81.39,5,3.1,mblg,49,70.6,,,us,usp000ebya,2022-07-13T00:13:59.578Z,"8 km NNW of Mentor-on-the-Lake, Ohio",earthquake,,,,,reviewed,ogso,ogso
2006-04-11T03:29:20.800Z,35.3623333,-84.4801667,19.55,3.3,md,16,77,0.04168,0.09,se,se606204,2022-07-13T00:10:20.974Z,"5 km NE of Etowah, Tennessee",earthquake,0.4,0.9,0.061,7,reviewed,se,se
2006-05-10T12:17:29.240Z,35.533,-84.396,24.69,3.2,md,18,51,0.132,0.08,se,se606208,2022-07-13T00:07:58.790Z,"3 km WNW of Madisonville, Tennessee",earthquake,0.4,1,0.077,7,reviewed,se,se
2006-05-11T06:35:39.470Z,46.2323333,-72.7113333,5,3,md,12,265,,0.37,ld,ld2006051100,2021-05-13T21:56:57.944Z,"7 km W of Nicolet, Canada",earthquake,1.2,31.61,,,reviewed,ld,ld
2006-05-12T01:51:11.140Z,40.74,-84.08,5,2.8,mblg,6,241.4,,,us,usp000egx0,2014-11-07T01:29:05.869Z,"2 km E of Lima, Ohio",earthquake,,,,,reviewed,ogso,ogso
2006-05-21T07:16:17.960Z,46.394,-75.313,18,2.8,mblg,28,119.3,,,us,usp000ehm4,2016-05-27T19:20:07.250Z,"22 km SE of Mont-Laurier, Canada",earthquake,,,,,reviewed,ott,ott
2006-05-23T04:05:24.440Z,46.1488333,-74.9868333,10,2.79,md,10,122,0.3102,0.36,ld,ld2006052300,2021-05-13T21:56:58.457Z,"12 km SSW of La Minerve, Canada",earthquake,0.71,31.61,,,reviewed,ld,ld
2006-06-05T11:18:49.670Z,45.4638333,-76.0013333,10.47,2.54,md,13,159,0.2122,0.21,ld,ld2006060500,2022-07-12T21:53:21.189Z,"7 km ESE of Constance Bay, Canada",earthquake,0.47,1.25,,,reviewed,ld,ld
2006-06-08T01:49:45.200Z,45.8566667,-74.5826667,16.79,2.56,md,13,54,,0.26,ld,ld2006060800,2021-05-13T21:57:00.005Z,"22 km WSW of Saint-Adolphe-d'Howard, Canada",earthquake,0.35,0.57,,,reviewed,ld,ld
2006-06-16T00:57:26.770Z,35.5121667,-83.2033333,1.37,3.4,md,17,181,0.4817,0.07,se,se606211,2022-07-13T00:06:13.882Z,"9 km W of Maggie Valley, North Carolina",earthquake,2.7,3.4,0.06,4,reviewed,se,se
2006-06-20T20:11:18.540Z,41.84,-81.23,5,3.5,mwr,59,47.9,,,us,usp000ekw5,2022-07-13T00:00:01.687Z,"9 km WNW of North Perry, Ohio",earthquake,,,,,reviewed,ogso,slm
2006-06-24T21:51:30.710Z,36.3223333,-82.3715,10.97,2.5,md,14,74,0.5029,0.18,se,se606215,2016-04-08T19:03:57.460Z,"1 km WNW of Johnson City, Tennessee",earthquake,2.7,6.5,0.078,2,reviewed,se,se
2006-06-28T22:35:14.440Z,37.836,-82.659,0,3.2,mblg,7,127.9,,0.75,rusms,rusms00004137,2022-06-09T21:12:50.973Z,"11 km WSW of Inez, Kentucky",explosion,,,,,reviewed,us,us
2006-07-11T12:01:43.100Z,37.8821667,-80.6413333,5,2.6,md,14,121,,0.33,se,se606219,2016-04-08T19:04:22.410Z,"9 km SSE of Rupert, West Virginia",earthquake,2.4,5.2,0.432,1,reviewed,se,se
2006-08-15T06:08:54.940Z,40.71,-84.11,5,2.5,mblg,7,162,,,us,usp000eqzg,2014-11-07T01:29:58.207Z,"3 km NE of Fort Shawnee, Ohio",earthquake,,,,,reviewed,ogso,ogso
2006-08-26T13:08:44.000Z,45.623,-74.5208333,10.72,2.81,md,19,53,,0.26,ld,ld2006082600,2021-05-13T21:57:01.613Z,"7 km ENE of Hawkesbury, Canada",earthquake,0.28,0.77,,,reviewed,ld,ld
2006-09-05T04:32:42.570Z,33.705,-82.9923333,10.23,2.5,md,14,231,1.55,0.31,se,se606228,2016-04-08T19:05:19.420Z,"11 km ENE of Woodville, Georgia",earthquake,5,4.6,0.08,2,reviewed,se,se
2006-09-22T11:22:02.630Z,34.4923333,-79.692,5,3.4,mlg,14,191,,0.56,se,se606230,2022-07-12T23:56:17.204Z,"4 km WSW of Blenheim, South Carolina",earthquake,5.9,24.6,0.134,1,reviewed,se,se
